Lat_degrees,Long_degrees,Depth,Type,Magnituda,Is_Shallow,Mag_Level
36.618,-5.373,1,origin,1.5,1,safe
37.039,28.589,8,origin,3.3,1,dangerous
37.06,28.607,10,origin,3.2,1,dangerous
37.01,28.551,16,origin,3.0,1,safe
28.34,93.5,10,origin,3.2,1,dangerous
36.567,-5.671,4,origin,1.8,1,safe
1.69,120.74,14,origin,3.3,1,dangerous
13.22,-89.711,44,origin,3.9,1,dangerous
38.506,14.382,4,origin,2.9,1,safe
44.37,14.19,10,origin,5.2,1,very deangerous
13.2,-89.71,28,origin,3.9,1,dangerous
38.008,35.492,16,origin,1.6,1,safe
38.007,35.534,14,origin,1.3,1,safe
39.224,28.137,14,origin,2.3,1,safe
28.001,-16.231,10,origin,2.2,1,safe
37.001,-8.229,18,origin,1.6,1,safe
17.878,-68.498,33,origin,3.4,1,dangerous
17.896,-68.463,31,origin,2.5,1,safe
-8.2,119.65,159,origin,3.6,0,dangerous
6.82,126.25,43,origin,3.1,1,dangerous
37.816,36.213,10,origin,2.2,1,safe
37.839,36.203,7,origin,2.1,1,safe
37.993,35.522,7,origin,2.2,1,safe
1.16,121.98,10,origin,3.6,1,dangerous
-24.14,-67.56,206,origin,3.3,0,dangerous
-24.28,-67.25,194,origin,3.2,0,dangerous
71.138,-8.309,23,origin,2.2,1,safe
1.33,122.0,10,origin,3.0,1,safe
37.991,35.528,6,origin,2.9,1,safe
38.022,35.547,5,origin,3.1,1,dangerous
19.159,-155.509,34,origin,2.3,1,safe
40.47,9.36,5,origin,4.3,1,dangerous
38.17,12.31,10,origin,3.1,1,dangerous
38.322,11.663,10,origin,3.7,1,dangerous
37.343,43.99,7,origin,2.3,1,safe
13.22,-89.7,29,origin,3.4,1,dangerous
15.009,-92.29,100,origin,4.2,0,dangerous
36.1,139.9,50,origin,3.7,1,dangerous
36.327,139.466,76,origin,4.1,0,dangerous
12.98,-89.27,31,origin,3.1,1,dangerous
22.16,94.51,100,origin,4.5,0,dangerous
38.957,43.551,14,origin,1.1,1,safe
-6.16,130.3,212,origin,3.9,0,dangerous
1.76,97.38,4,origin,2.9,1,safe
-3.71,127.31,35,origin,2.6,1,safe
39.319,22.455,15,origin,,1,
39.17,22.14,12,origin,2.5,1,safe
39.182,22.16,17,origin,2.5,1,safe
34.431,32.164,25,origin,3.3,1,dangerous
34.23,32.321,194,origin,3.8,0,dangerous
34.283,32.187,11,origin,3.3,1,dangerous
34.374,32.067,6,origin,4.0,1,dangerous
34.21,32.203,9,origin,3.4,1,dangerous
35.09,-97.586,10,origin,2.8,1,safe
35.07,-97.602,6,origin,2.5,1,safe
40.0,35.606,11,origin,1.3,1,safe
-7.76,117.26,10,origin,2.5,1,safe
-16.04,-75.02,17,origin,3.8,1,dangerous
35.14,26.28,29,origin,2.6,1,safe
37.517,37.238,2,origin,1.7,1,safe
37.527,37.233,14,origin,1.7,1,safe
60.476,-139.54,0,origin,2.2,1,safe
36.532,-5.327,4,origin,2.1,1,safe
36.608,-5.368,0,origin,2.5,1,safe
36.32,25.66,3,origin,2.5,1,safe
-8.06,111.81,231,origin,2.6,0,safe
39.119,40.315,11,origin,1.4,1,safe
-8.87,111.14,22,origin,2.5,1,safe
41.49,-112.939,10,origin,2.1,1,safe
4.47,128.44,10,origin,4.5,1,dangerous
39.22,28.152,6,origin,1.9,1,safe
39.209,28.141,8,origin,2.1,1,safe
37.424,43.992,8,origin,2.1,1,safe
-9.06,124.02,57,origin,3.0,1,safe
4.09,128.13,10,origin,3.9,1,dangerous
40.16,31.706,7,origin,2.0,1,safe
39.813,26.14,10,origin,1.4,1,safe
-33.82,117.91,1,origin,2.4,1,safe
44.55,3.053,5,origin,2.4,1,safe
40.56,35.985,13,origin,1.9,1,safe
40.578,36.02,2,origin,2.3,1,safe
11.35,-86.22,42,origin,2.7,1,safe
12.504,-87.641,202,origin,3.5,0,dangerous
40.197,40.782,7,origin,2.4,1,safe
23.67,91.6,10,origin,2.6,1,safe
37.837,29.456,14,origin,2.0,1,safe
37.831,29.503,5,origin,1.3,1,safe
39.423,25.904,10,origin,1.6,1,safe
-6.33,130.08,100,origin,3.9,0,dangerous
-33.82,117.91,1,origin,2.4,1,safe
36.696,-5.328,0,origin,1.5,1,safe
39.43,144.1,10,origin,4.3,1,dangerous
40.389,33.273,7,origin,1.8,1,safe
40.369,33.304,1,origin,2.2,1,safe
38.505,13.135,9,origin,2.2,1,safe
39.108,28.289,13,origin,1.4,1,safe
0.25,119.88,5,origin,2.7,1,safe
38.285,38.27,7,origin,1.0,1,safe
36.683,-5.26,0,origin,1.7,1,safe
-8.95,112.86,26,origin,2.9,1,safe
56.384,-158.401,81,origin,2.5,0,safe
-9.92,118.77,10,origin,2.5,1,safe
59.432,-152.144,57,origin,2.2,1,safe
39.244,33.424,7,origin,0.7,1,safe
39.087,40.31,7,origin,2.0,1,safe
39.083,40.302,8,origin,1.7,1,safe
-39.14,175.186,123,origin,3.0,0,safe
53.684,-167.886,96,origin,2.1,0,safe
39.151,28.309,7,origin,1.1,1,safe
30.59,141.69,10,origin,4.4,1,dangerous
38.275,38.244,7,origin,1.1,1,safe
39.216,28.1,7,origin,1.4,1,safe
39.186,28.068,9,origin,1.6,1,safe
38.716,-29.038,5,origin,2.6,1,safe
-38.99,-73.48,27,origin,2.5,1,safe
77.374,18.244,8,origin,2.2,1,safe
-22.28,-68.73,113,origin,2.6,0,safe
45.67,26.635,156,origin,3.5,0,dangerous
45.68,26.78,155,origin,2.5,0,safe
-39.29,174.982,17,origin,3.0,1,safe
39.123,28.341,7,origin,1.1,1,safe
39.129,28.365,15,origin,1.4,1,safe
8.67,126.77,31,origin,3.0,1,safe
39.133,28.335,7,origin,1.5,1,safe
14.64,108.41,10,origin,4.5,1,dangerous
39.138,28.168,12,origin,1.6,1,safe
39.202,28.213,7,origin,1.6,1,safe
37.907,32.131,7,origin,1.7,1,safe
37.874,32.075,5,origin,1.7,1,safe
37.88,26.945,11,origin,3.0,1,safe
37.884,26.968,7,origin,2.6,1,safe
37.88,26.956,13,origin,2.8,1,safe
-22.899,-66.289,239,origin,2.8,0,safe
42.799,-0.848,13,origin,2.2,1,safe
42.703,-0.771,0,origin,1.8,1,safe
39.164,28.232,7,origin,1.0,1,safe
39.122,28.258,9,origin,1.2,1,safe
36.622,-5.31,0,origin,1.8,1,safe
40.869,27.886,7,origin,1.4,1,safe
40.822,27.847,9,origin,1.6,1,safe
36.55,70.68,110,origin,4.3,0,dangerous
36.6,70.32,210,origin,4.4,0,dangerous
36.569,70.424,188,origin,4.5,0,dangerous
36.519,70.383,211,origin,4.4,0,dangerous
36.504,70.243,210,origin,4.3,0,dangerous
36.432,70.326,201,origin,4.7,0,dangerous
36.55,70.68,110,origin,4.3,0,dangerous
36.6,70.32,210,origin,4.4,0,dangerous
36.569,70.424,188,origin,4.5,0,dangerous
36.519,70.383,211,origin,4.4,0,dangerous
36.504,70.243,210,origin,4.3,0,dangerous
36.432,70.326,201,origin,4.7,0,dangerous
34.176,72.021,32,origin,4.2,1,dangerous
33.014,72.431,24,origin,4.2,1,dangerous
39.19,28.19,7,origin,1.2,1,safe
8.219,-83.166,19,origin,2.6,1,safe
43.021,7.692,5,origin,3.0,1,safe
42.66,7.61,5,origin,2.5,1,safe
38.18,12.03,10,origin,3.9,1,dangerous
38.15,12.28,10,origin,4.5,1,dangerous
38.385,11.941,5,origin,3.9,1,dangerous
37.63,11.94,5,origin,5.0,1,dangerous
0.14,124.99,24,origin,3.5,1,dangerous
37.35,43.983,7,origin,2.1,1,safe
39.734,38.974,7,origin,1.0,1,safe
38.121,38.321,7,origin,0.8,1,safe
38.473,15.442,123,origin,2.3,0,safe
9.618,-84.346,36,origin,2.5,1,safe
39.239,29.017,7,origin,1.0,1,safe
37.643,35.494,7,origin,1.4,1,safe
-8.97,110.98,27,origin,2.5,1,safe
39.312,22.172,10,origin,4.1,1,dangerous
39.25,22.44,10,origin,4.4,1,dangerous
39.269,22.22,10,origin,4.4,1,dangerous
39.172,22.221,14,origin,4.0,1,dangerous
39.25,22.27,5,origin,4.1,1,dangerous
39.19,22.2,12,mt,3.6,1,dangerous
39.17,22.14,11,origin,3.6,1,dangerous
39.145,22.141,10,origin,3.5,1,dangerous
39.214,22.257,15,origin,3.8,1,dangerous
39.171,22.138,26,origin,3.8,1,dangerous
38.321,38.22,7,origin,1.0,1,safe
-7.85,109.08,254,origin,2.6,0,safe
36.643,-5.293,0,origin,1.5,1,safe
39.142,28.135,14,origin,1.3,1,safe
-33.8,117.93,1,origin,2.8,1,safe
41.133,34.957,10,origin,3.9,1,dangerous
41.113,34.961,7,mt,4.0,1,dangerous
41.113,34.961,7,origin,4.0,1,dangerous
41.106,34.947,8,origin,4.1,1,dangerous
41.234,35.274,10,origin,4.1,1,dangerous
34.375,-118.623,12,origin,2.0,1,safe
50.95,98.66,10,origin,3.6,1,dangerous
50.959,98.638,10,origin,3.7,1,dangerous
59.262,-153.397,95,origin,2.3,0,safe
59.264,-153.393,99,origin,2.5,0,safe
49.464,154.878,124,origin,4.5,0,dangerous
49.391,155.054,105,origin,4.5,0,dangerous
49.247,155.038,100,origin,4.7,0,dangerous
49.2,155.21,100,origin,4.6,0,dangerous
39.9,10.55,5,origin,4.3,1,dangerous
38.06,12.45,10,origin,3.0,1,safe
38.588,11.628,50,origin,3.6,1,dangerous
-9.77,110.15,10,origin,2.9,1,safe
16.762,-99.477,15,origin,3.0,1,safe
-0.243,125.245,161,origin,4.2,0,dangerous
-0.204,125.312,50,origin,4.3,1,dangerous
-0.36,125.23,10,origin,4.4,1,dangerous
-21.88,-68.65,124,origin,2.5,0,safe
39.12,28.338,7,origin,1.1,1,safe
37.822,37.691,11,origin,1.4,1,safe
-33.82,117.91,2,origin,2.4,1,safe
-7.77,130.11,85,origin,3.5,0,dangerous
34.26,-117.095,7,origin,2.3,1,safe
34.261,-117.093,7,origin,2.5,1,safe
18.408,-101.696,36,origin,3.9,1,dangerous
37.474,-118.851,6,origin,2.1,1,safe
37.486,-118.817,9,origin,1.7,1,safe
16.275,-93.453,112,origin,3.7,0,dangerous
-33.83,117.92,5,origin,2.2,1,safe
-36.736,177.38,10,origin,3.3,1,dangerous
33.023,-117.575,19,origin,2.2,1,safe
36.43,-7.461,17,origin,2.1,1,safe
13.42,-89.97,43,origin,2.7,1,safe
35.757,25.506,12,origin,2.1,1,safe
15.983,-93.565,31,origin,3.6,1,dangerous
-21.59,-68.59,132,origin,3.3,0,dangerous
-2.74,128.09,10,origin,3.2,1,dangerous
39.112,28.326,7,origin,1.6,1,safe
39.141,28.347,7,origin,1.4,1,safe
-33.84,117.92,5,origin,2.0,1,safe
-4.1,129.1,115,origin,2.7,0,safe
1.39,127.99,128,origin,2.8,0,safe
-7.64,119.4,268,origin,2.7,0,safe
38.198,37.552,5,origin,1.5,1,safe
38.206,37.541,7,origin,1.3,1,safe
16.39,-95.923,69,origin,3.8,1,dangerous
32.4,132.3,20,origin,3.4,1,dangerous
19.174,-104.013,68,origin,3.1,1,dangerous
-31.83,-69.63,88,origin,2.9,0,safe
4.025,127.296,14,origin,4.5,1,dangerous
4.372,128.178,87,origin,4.5,0,dangerous
4.192,128.062,86,origin,4.6,0,dangerous
4.34,128.19,90,origin,4.6,0,dangerous
4.728,127.812,10,origin,4.8,1,dangerous
4.26,128.24,10,origin,4.5,1,dangerous
3.72,129.1,35,origin,4.4,1,dangerous
37.874,27.577,7,origin,1.3,1,safe
37.862,27.579,17,origin,1.4,1,safe
35.861,-98.404,5,origin,2.1,1,safe
37.961,36.544,7,origin,1.5,1,safe
37.943,36.507,7,origin,1.5,1,safe
23.44,93.49,25,origin,3.2,1,dangerous
61.683,-149.644,34,origin,2.2,1,safe
12.91,-91.38,7,origin,3.7,1,dangerous
39.221,28.27,7,origin,0.7,1,safe
9.72,126.21,10,origin,3.6,1,dangerous
38.13,127.1,9,origin,3.0,1,safe
38.835,26.93,7,origin,1.3,1,safe
-33.84,117.93,5,origin,2.3,1,safe
51.35,159.71,50,origin,4.3,1,dangerous
1.85,125.88,32,origin,3.5,1,dangerous
27.672,-101.326,5,origin,3.8,1,dangerous
23.53,94.59,80,origin,3.2,0,dangerous
38.288,38.86,11,origin,1.5,1,safe
38.271,38.86,7,origin,1.5,1,safe
38.267,38.861,14,origin,1.6,1,safe
-6.761,129.073,199,origin,4.3,0,dangerous
-6.78,128.97,279,origin,4.3,0,dangerous
36.616,-5.357,0,origin,2.3,1,safe
-8.96,111.3,18,origin,3.1,1,dangerous
-8.73,109.92,59,origin,2.5,1,safe
40.638,19.973,15,origin,2.4,1,safe
39.169,28.304,7,origin,0.7,1,safe
43.033,0.35,7,origin,1.7,1,safe
47.311,162.939,9,origin,4.0,1,dangerous
-37.215,-94.217,10,origin,5.0,1,dangerous
-37.141,-94.554,10,origin,4.8,1,dangerous
17.348,-100.599,43,origin,3.6,1,dangerous
38.271,38.863,7,origin,1.0,1,safe
-22.052,32.128,10,origin,3.1,1,dangerous
36.713,-5.327,0,origin,1.5,1,safe
39.086,28.34,7,origin,0.8,1,safe
17.19,-100.338,48,origin,3.5,1,dangerous
39.2,21.567,15,origin,2.6,1,safe
39.14,21.55,0,origin,2.6,1,safe
39.143,21.557,18,origin,2.6,1,safe
19.018,-66.829,23,origin,3.2,1,dangerous
41.0,141.1,10,origin,3.0,1,safe
39.069,28.337,14,origin,1.3,1,safe
39.137,28.343,7,origin,1.1,1,safe
17.998,-66.814,12,origin,2.1,1,safe
-18.261,-70.258,30,origin,3.7,1,dangerous
39.184,28.113,7,origin,0.8,1,safe
39.123,27.995,14,origin,1.3,1,safe
5.93,125.79,11,origin,4.3,1,dangerous
5.68,125.94,55,origin,4.8,1,dangerous
39.181,28.171,7,origin,0.9,1,safe
24.239,121.709,19,origin,3.4,1,dangerous
19.058,-66.812,45,origin,3.4,1,dangerous
5.8,127.097,12,mt,5.4,1,very deangerous
5.67,127.12,79,origin,5.2,0,very deangerous
5.54,127.18,69,origin,5.2,1,very deangerous
5.671,127.185,70,origin,5.5,0,very deangerous
5.731,127.139,74,origin,5.9,0,very deangerous
5.68,127.08,70,origin,5.4,0,very deangerous
5.647,127.182,70,origin,5.4,0,very deangerous
5.66,127.13,63,origin,5.2,1,very deangerous
5.61,127.264,64,origin,5.0,1,dangerous
5.658,127.297,10,origin,5.4,1,very deangerous
5.73,127.14,14,origin,5.2,1,very deangerous
5.799,127.097,10,origin,5.5,1,very deangerous
5.81,127.34,10,origin,5.4,1,very deangerous
5.554,127.833,10,origin,5.5,1,very deangerous
5.21,127.61,10,origin,5.8,1,very deangerous
28.224,-16.676,11,origin,1.6,1,safe
-29.72,-71.17,44,origin,2.8,1,safe
41.001,38.957,7,origin,1.6,1,safe
38.645,14.159,10,origin,2.0,1,safe
-8.32,119.87,160,origin,2.8,0,safe
37.774,36.101,8,origin,1.8,1,safe
37.553,-25.734,14,origin,2.1,1,safe
-21.251,-67.916,148,origin,3.5,0,dangerous
-21.22,-68.06,175,origin,3.6,0,dangerous
36.119,21.573,29,origin,3.0,1,safe
28.252,-16.683,13,origin,1.5,1,safe
37.812,36.153,8,origin,2.1,1,safe
37.833,36.169,7,origin,2.0,1,safe
4.14,97.46,3,origin,3.2,1,dangerous
-2.97,139.51,69,origin,2.7,1,safe
19.009,-66.819,20,origin,3.2,1,dangerous
-0.93,123.27,3,origin,2.9,1,safe
38.254,38.154,9,origin,1.7,1,safe
38.267,38.156,7,origin,1.6,1,safe
-7.4,104.85,51,origin,3.4,1,dangerous
4.42,128.47,14,origin,3.9,1,dangerous
2.81,128.41,31,origin,4.0,1,dangerous
39.856,40.742,12,origin,2.2,1,safe
39.881,40.735,7,origin,1.9,1,safe
42.132,23.886,15,origin,3.2,1,dangerous
37.78,20.3,8,origin,3.6,1,dangerous
37.74,20.187,14,origin,3.4,1,dangerous
37.464,19.941,25,origin,3.7,1,dangerous
37.537,19.967,15,origin,3.8,1,dangerous
39.063,28.287,5,origin,1.3,1,safe
39.162,28.274,7,origin,1.0,1,safe
6.48,123.69,11,origin,3.0,1,safe
-18.44,-69.34,134,origin,3.6,0,dangerous
52.766,-132.316,19,origin,2.8,1,safe
38.96,21.16,0,origin,2.5,1,safe
38.966,21.156,19,origin,2.5,1,safe
38.055,21.581,15,origin,3.1,1,dangerous
-0.36,122.92,17,origin,2.8,1,safe
60.222,-152.471,99,origin,2.4,0,safe
-9.68,116.13,10,origin,2.7,1,safe
37.854,36.108,14,origin,1.6,1,safe
49.891,8.43,13,origin,1.4,1,safe
17.365,-93.228,2,origin,3.0,1,safe
38.093,37.138,5,origin,1.6,1,safe
38.108,37.12,7,origin,2.2,1,safe
38.099,37.124,5,origin,2.2,1,safe
51.93,160.13,40,origin,4.3,1,dangerous
20.02,72.86,5,origin,2.5,1,safe
36.587,-5.367,4,origin,2.0,1,safe
38.013,32.433,6,origin,1.6,1,safe
37.994,32.491,7,origin,1.6,1,safe
38.818,21.24,15,origin,2.7,1,safe
38.96,21.17,0,origin,2.5,1,safe
38.963,21.167,17,origin,2.5,1,safe
18.817,-66.776,20,origin,3.0,1,safe
-8.23,120.02,172,origin,2.9,0,safe
41.12,34.894,8,origin,2.3,1,safe
18.803,-66.796,20,origin,3.1,1,dangerous
39.229,21.163,15,origin,2.8,1,safe
38.952,21.164,7,origin,2.6,1,safe
38.96,21.17,0,origin,2.5,1,safe
35.753,-121.248,5,origin,2.9,1,safe
35.745,-121.252,14,origin,2.7,1,safe
-5.15,103.28,34,origin,2.7,1,safe
39.072,20.993,15,origin,2.7,1,safe
38.96,21.18,0,origin,2.5,1,safe
38.953,21.166,11,origin,2.5,1,safe
40.476,29.194,8,origin,1.8,1,safe
40.492,29.215,8,origin,1.6,1,safe
38.854,21.126,15,origin,2.9,1,safe
38.974,21.175,18,origin,2.7,1,safe
58.915,-154.354,124,origin,2.0,0,safe
59.426,15.89,11,origin,0.8,1,safe
39.053,21.281,15,origin,2.3,1,safe
-19.582,-178.084,600,origin,4.7,0,dangerous
-19.683,-178.139,597,origin,4.6,0,dangerous
-19.6,-177.98,600,origin,4.8,0,dangerous
-21.1,-176.379,300,origin,4.6,0,dangerous
38.293,37.769,7,origin,1.6,1,safe
38.226,37.791,7,origin,2.0,1,safe
52.737,154.204,10,origin,4.5,1,dangerous
52.0,160.23,40,origin,4.4,1,dangerous
39.493,40.211,7,origin,1.9,1,safe
1.59,127.23,125,origin,2.5,0,safe
-19.723,-177.926,598,origin,4.6,0,dangerous
-19.577,-177.974,604,origin,4.6,0,dangerous
39.12,28.347,9,origin,1.9,1,safe
39.134,28.337,10,origin,1.6,1,safe
51.9,160.35,40,origin,4.3,1,dangerous
38.075,37.428,7,origin,1.3,1,safe
38.088,37.45,7,origin,1.5,1,safe
51.9,160.29,40,origin,4.3,1,dangerous
-20.01,-69.21,94,origin,2.6,0,safe
13.16,-89.74,27,origin,2.9,1,safe
39.184,28.134,14,origin,1.5,1,safe
39.189,28.15,5,origin,1.6,1,safe
-2.462,127.838,10,origin,4.8,1,dangerous
-2.83,128.07,33,origin,4.9,1,dangerous
-2.93,128.023,35,origin,4.8,1,dangerous
-2.609,128.124,10,origin,5.1,1,very deangerous
-2.71,128.12,10,origin,5.0,1,dangerous
-2.78,128.01,42,origin,4.9,1,dangerous
-2.871,128.121,10,origin,5.0,1,dangerous
39.03,70.91,0,origin,3.2,1,dangerous
-11.61,-77.75,44,origin,4.2,1,dangerous
41.123,34.976,11,origin,1.7,1,safe
-2.69,126.64,20,origin,3.4,1,dangerous
53.982,154.39,15,origin,4.3,1,dangerous
52.14,160.082,42,origin,5.0,1,dangerous
52.116,160.068,39,origin,4.6,1,dangerous
52.621,159.763,10,origin,4.8,1,dangerous
52.06,160.41,40,origin,4.7,1,dangerous
33.877,-116.169,4,origin,2.3,1,safe
51.93,160.31,40,origin,4.3,1,dangerous
41.124,34.943,5,origin,1.6,1,safe
39.705,38.797,2,origin,1.6,1,safe
39.705,38.868,7,origin,1.5,1,safe
38.716,25.671,7,origin,1.7,1,safe
38.712,25.547,10,origin,1.7,1,safe
-20.45,-69.26,111,origin,2.6,0,safe
38.25,38.172,7,origin,1.5,1,safe
38.233,38.156,11,origin,1.7,1,safe
3.06,127.65,10,origin,2.8,1,safe
-3.99,134.95,10,origin,3.5,1,dangerous
38.344,37.446,17,origin,1.6,1,safe
38.079,36.531,5,origin,2.3,1,safe
38.101,36.551,7,origin,2.2,1,safe
-7.86,110.51,16,origin,2.5,1,safe
39.502,40.213,6,origin,1.4,1,safe
-23.91,-67.18,245,origin,3.1,0,dangerous
12.91,-89.04,25,origin,3.8,1,dangerous
-34.04,117.98,5,origin,2.2,1,safe
12.944,-89.034,42,origin,3.7,1,dangerous
-3.28,139.94,10,origin,2.5,1,safe
19.405,-154.976,36,origin,2.7,1,safe
19.343,-154.801,39,origin,2.8,1,safe
40.16,32.999,7,origin,1.5,1,safe
-21.67,-68.52,132,origin,2.9,0,safe
42.862,13.074,10,origin,2.0,1,safe
-21.93,-68.78,99,origin,2.8,0,safe
-44.355,168.284,10,origin,3.2,1,dangerous
-21.68,-70.12,43,origin,2.9,1,safe
-6.65,105.8,98,origin,2.8,0,safe
40.024,28.717,7,origin,1.4,1,safe
40.058,19.598,15,origin,2.1,1,safe
34.902,32.707,5,origin,2.2,1,safe
34.926,32.702,18,origin,2.3,1,safe
34.866,32.625,22,origin,2.2,1,safe
4.13,128.33,110,origin,4.0,0,dangerous
38.793,-122.752,1,origin,2.1,1,safe
37.885,27.573,9,origin,1.3,1,safe
-30.326,-71.03,10,origin,3.6,1,dangerous
-30.79,-71.38,46,origin,3.6,1,dangerous
-30.734,-71.439,67,origin,,1,
40.306,-124.645,7,origin,3.0,1,safe
40.292,-125.252,10,origin,2.8,1,safe
34.023,-117.603,4,origin,2.3,1,safe
36.778,-5.287,8,origin,1.6,1,safe
-3.365,139.747,131,origin,4.6,0,dangerous
-2.84,139.92,50,origin,4.8,1,dangerous
-2.973,139.908,48,origin,4.9,1,dangerous
-2.92,140.01,70,origin,4.7,0,dangerous
-3.107,139.546,10,origin,4.8,1,dangerous
39.219,28.177,10,origin,1.1,1,safe
7.83,125.18,11,origin,3.4,1,dangerous
-3.55,101.58,10,origin,3.0,1,safe
36.668,-5.275,0,origin,2.8,1,safe
36.48,-5.058,10,origin,2.6,1,safe
41.512,20.779,15,origin,2.2,1,safe
38.846,27.937,9,origin,1.3,1,safe
50.18,19.32,0,origin,2.3,1,safe
39.185,28.128,7,origin,1.2,1,safe
40.006,28.758,14,origin,1.6,1,safe
-4.03,141.77,162,origin,3.5,0,dangerous
13.43,-88.62,177,origin,2.7,0,safe
43.117,-0.647,6,origin,1.9,1,safe
43.079,-0.654,8,origin,2.1,1,safe
-6.86,130.32,141,origin,3.6,0,dangerous
37.645,36.329,6,origin,1.5,1,safe
43.91,11.1,10,origin,2.8,1,safe
44.059,11.001,10,origin,2.6,1,safe
43.558,11.152,90,origin,3.1,0,dangerous
43.88,10.743,5,origin,3.1,1,dangerous
4.26,124.91,293,origin,3.8,0,dangerous
40.212,28.701,5,origin,3.2,1,dangerous
40.05,28.79,79,origin,3.5,0,dangerous
40.035,28.75,5,origin,3.7,1,dangerous
40.049,28.743,11,origin,3.5,1,dangerous
30.12,80.45,10,origin,3.5,1,dangerous
30.2,80.52,10,origin,3.8,1,dangerous
18.226,-77.535,10,origin,3.5,1,dangerous
6.688,-72.952,172,origin,4.3,0,dangerous
6.622,-73.092,161,origin,4.8,0,dangerous
-30.8,-71.31,45,origin,2.6,1,safe
-23.715,-179.002,500,origin,4.6,0,dangerous
39.11,28.257,10,origin,1.4,1,safe
39.158,28.252,13,origin,1.4,1,safe
2.92,117.75,5,origin,3.0,1,safe
37.016,-4.28,10,origin,1.9,1,safe
43.95,79.68,0,origin,3.3,1,dangerous
44.262,79.579,2,origin,4.1,1,dangerous
-6.61,104.14,7,origin,2.8,1,safe
3.02,128.53,19,origin,3.3,1,dangerous
15.732,-96.312,43,origin,3.5,1,dangerous
37.686,-3.386,21,origin,1.9,1,safe
18.499,-105.559,5,origin,3.5,1,dangerous
36.572,-5.315,0,origin,1.8,1,safe
16.828,-99.499,16,origin,3.2,1,dangerous
34.259,-117.095,6,origin,2.1,1,safe
19.248,-155.451,32,origin,2.0,1,safe
40.201,35.949,19,origin,2.3,1,safe
40.107,35.975,8,origin,2.0,1,safe
0.29,97.9,23,origin,3.7,1,dangerous
39.243,28.968,11,origin,1.5,1,safe
39.243,28.957,7,origin,1.2,1,safe
0.11,119.58,10,origin,3.3,1,dangerous
-21.09,-68.89,107,origin,2.6,0,safe
17.189,-100.554,49,origin,3.2,1,dangerous
-33.81,117.94,1,origin,2.3,1,safe
39.447,28.19,11,origin,1.6,1,safe
39.493,28.156,7,origin,1.5,1,safe
12.176,167.129,33,origin,5.6,1,very deangerous
39.841,33.321,8,origin,2.3,1,safe
4.32,128.44,114,origin,3.5,0,dangerous
3.23,127.93,33,origin,3.3,1,dangerous
-8.35,119.56,11,origin,2.5,1,safe
36.59,-5.347,3,origin,1.7,1,safe
-7.66,105.99,7,origin,3.8,1,dangerous
39.486,28.128,7,origin,1.8,1,safe
-31.24,-68.34,84,origin,3.6,0,dangerous
-39.347,175.077,18,origin,3.3,1,dangerous
-33.84,117.94,5,origin,2.2,1,safe
-2.8,129.41,8,origin,2.8,1,safe
31.55,-103.006,0,origin,2.1,1,safe
39.221,28.139,5,origin,1.2,1,safe
15.614,-93.04,2,origin,3.5,1,dangerous
-3.72,135.09,10,origin,3.3,1,dangerous
37.845,36.234,7,origin,1.7,1,safe
-5.33,104.61,6,origin,2.5,1,safe
-4.86,134.23,31,origin,5.1,1,very deangerous
-5.085,134.222,10,origin,4.9,1,dangerous
-5.1,134.22,10,origin,4.7,1,dangerous
-5.1,134.32,10,origin,4.8,1,dangerous
17.552,-94.47,169,origin,3.6,0,dangerous
20.46,81.01,10,origin,2.7,1,safe
36.938,-5.116,11,origin,2.1,1,safe
61.671,-149.609,35,origin,2.6,1,safe
61.707,-149.69,18,origin,2.9,1,safe
31.828,-103.45,3,origin,2.0,1,safe
31.893,-103.457,6,origin,2.2,1,safe
39.918,26.761,7,origin,1.3,1,safe
50.523,7.178,9,origin,0.6,1,safe
38.121,37.025,8,origin,1.2,1,safe
-17.125,-65.407,23,origin,3.6,1,dangerous
54.307,-165.655,121,origin,4.0,0,dangerous
54.376,-164.08,85,origin,4.5,0,dangerous
54.233,-163.854,81,origin,4.2,0,dangerous
54.581,-164.117,64,origin,4.8,1,dangerous
39.454,38.896,6,origin,1.4,1,safe
39.426,38.871,13,origin,1.7,1,safe
54.54,-164.27,50,origin,4.7,1,dangerous
16.087,-97.585,29,origin,3.0,1,safe
37.509,40.323,7,origin,1.5,1,safe
56.883,-156.491,13,origin,2.3,1,safe
-44.154,167.667,10,origin,3.4,1,dangerous
61.716,-149.703,17,origin,2.7,1,safe
-33.8,117.94,1,origin,2.5,1,safe
20.96,79.21,5,origin,3.1,1,dangerous
61.689,-149.634,35,origin,3.8,1,dangerous
61.687,-149.647,32,origin,3.9,1,dangerous
46.176,7.518,4,origin,0.6,1,safe
16.896,-100.088,6,origin,3.2,1,dangerous
-4.72,101.83,8,origin,3.1,1,dangerous
39.279,28.105,5,origin,1.0,1,safe
65.833,29.905,0,origin,0.8,1,safe
35.69,25.85,54,origin,2.5,1,safe
39.167,28.127,12,origin,2.1,1,safe
-7.84,117.39,10,origin,2.6,1,safe
27.4,88.41,5,origin,2.8,1,safe
0.54,98.6,3,origin,2.8,1,safe
38.093,36.433,6,origin,2.6,1,safe
38.122,36.449,7,origin,2.4,1,safe
-8.88,111.17,26,origin,2.5,1,safe
16.364,-98.036,11,origin,3.5,1,dangerous
